Time,hp,X,Y,Z,IT,ET,VOLT Bat,lat,long,alt,RH,IT C,EXT C
10455,959.79,7.16,-5.8,-5.68,0.83,0.75,25,33.076023,-111.27804,788,18.26,33,25
10457,959.85,7.18,-5.79,-5.65,0.83,0.75,25,33.076023,-111.27804,788,18.24,33,25
10459,959.71,7.2,-5.79,-5.62,0.83,0.75,25,33.076023,-111.27804,787.90002,18.08,33,25
10462,959.81,7.22,-5.76,-5.69,0.83,0.75,25,33.076023,-111.27804,787.90002,18.08,33,25
10464,959.7,7.2,-5.79,-5.67,0.83,0.75,25,33.076023,-111.27804,787.90002,18.13,33,25
10467,959.78,7.2,-5.77,-5.66,0.83,0.75,25,33.076023,-111.27804,787.90002,18.1,33,25
10469,959.8,7.2,-5.78,-5.66,0.83,0.75,25,33.076023,-111.27804,787.90002,18.02,33,25
10471,959.84,7.19,-5.8,-5.64,0.33,0.74,25,33.076023,-111.27804,787.90002,17.91,-17,24
10474,959.79,7.2,-5.78,-5.65,0.83,0.75,25,33.076023,-111.27804,787.79999,17.77,33,25
10476,959.72,7.22,-5.79,-5.64,0.83,0.75,25,33.076023,-111.27804,787.79999,17.61,33,25
10479,959.66,7.2,-5.77,-5.64,0.83,0.75,25,33.076023,-111.27804,787.70001,17.57,33,25
10481,959.79,7.2,-5.79,-5.65,0.83,0.75,25,33.076023,-111.27804,787.70001,17.45,33,25
10484,959.7,7.25,-5.67,-5.66,0.83,0.75,25,33.076023,-111.27804,787.70001,17.41,33,25
10486,959.76,7.22,-5.74,-5.68,0.83,0.75,25,33.076023,-111.27804,787.70001,17.52,33,25
10488,959.7,7.19,-5.79,-5.65,0.83,0.75,25,33.076023,-111.27804,787.59998,17.52,33,25
10491,959.71,7.2,-5.77,-5.66,0.83,0.75,25,33.076023,-111.27804,787.59998,17.45,33,25
10493,959.77,7.19,-5.77,-5.64,0.83,0.75,25,33.076023,-111.27804,787.59998,17.47,33,25
10496,959.71,7.21,-5.78,-5.66,0.83,0.75,25,33.076023,-111.27804,787.5,17.5,33,25
10498,959.8,7.2,-5.79,-5.66,0.83,0.75,25,33.076023,-111.27804,787.5,17.52,33,25
10501,959.73,7.21,-5.76,-5.66,0.83,0.75,25,33.076023,-111.27804,787.5,17.66,33,25
10503,959.71,7.2,-5.78,-5.62,0.31,0.74,25,33.076023,-111.27804,787.40002,17.63,-19,24
10506,959.66,7.2,-5.79,-5.66,0.83,0.75,16,33.076023,-111.27804,787.40002,17.7,33,25
10508,959.61,7.18,-5.79,-5.66,0.83,0.75,25,33.076023,-111.27804,787.29999,17.57,33,25
10511,959.78,7.18,-5.78,-5.63,0.83,0.75,25,33.076023,-111.27804,787.29999,17.61,33,25
10513,959.75,7.19,-5.8,-5.61,0.83,0.75,25,33.076023,-111.27804,787.20001,17.54,33,25
10516,959.61,7.19,-5.78,-5.66,0.83,0.75,26,33.076023,-111.27804,787.20001,17.52,33,25
10518,959.77,7.21,-5.75,-5.62,0.83,0.75,25,33.076023,-111.27804,787.09998,17.3,33,25
10521,959.84,7.21,-5.81,-5.67,0.83,0.75,25,33.076023,-111.27804,787.09998,17.45,33,25
10523,959.76,7.22,-5.81,-5.66,0.83,0.75,25,33.076023,-111.27805,787.09998,17.52,33,25
10525,959.81,7.16,-5.9,-5.62,0.83,0.75,25,33.076023,-111.27805,787,17.55,33,25
10528,959.71,7.18,-5.82,-5.66,0.83,0.75,25,33.076023,-111.27805,787,17.7,33,25
10530,959.75,7.2,-5.77,-5.68,0.83,0.75,25,33.076023,-111.27805,786.90002,17.76,33,25
10533,959.84,7.32,-5.54,-5.69,0.22,0.74,25,33.076023,-111.27805,786.90002,17.68,-28,24
10535,959.75,7.11,-5.71,-5.74,0.83,0.75,25,33.076023,-111.27805,786.79999,17.72,33,25
10537,959.71,7.08,-5.86,-5.69,0.83,0.75,25,33.076023,-111.27805,786.70001,17.9,33,25
10540,959.67,7.21,-5.78,-5.66,0.83,0.75,25,33.076023,-111.27805,786.70001,18.02,33,25
10542,959.72,7.17,-5.83,-5.65,0.83,0.75,25,33.076023,-111.27805,786.59998,18.12,33,25
10545,959.71,7.2,-5.79,-5.65,0.83,0.75,25,33.076023,-111.27805,786.59998,18.15,33,25
10547,959.67,7.21,-5.74,-5.68,0.83,0.75,25,33.076023,-111.27805,786.5,17.91,33,25
10550,959.7,7.2,-5.73,-5.66,0.83,0.75,25,33.076023,-111.27805,786.40002,18.02,33,25
10552,959.83,7.2,-5.81,-5.66,0.83,0.75,25,33.076023,-111.27805,786.40002,17.86,33,25
10554,959.77,7.21,-5.77,-5.65,0.83,0.75,25,33.076023,-111.27805,786.29999,18.06,33,25
10557,959.73,7.16,-5.76,-5.64,0.83,0.75,25,33.076023,-111.27805,786.29999,18.1,33,25
10559,959.62,7.19,-5.82,-5.64,0.83,0.75,25,33.076023,-111.27805,786.20001,17.97,33,25
10562,959.8,7.17,-5.8,-5.65,0.32,0.74,25,33.076023,-111.27805,786.20001,17.95,-18,24
10564,959.77,7.2,-5.8,-5.66,0.83,0.75,25,33.076023,-111.27805,786.09998,17.85,33,25
10566,959.76,7.19,-5.78,-5.67,0.83,0.75,25,33.076023,-111.27805,786.09998,17.9,33,25
10569,959.7,7.21,-5.77,-5.66,0.83,0.75,25,33.076023,-111.27805,786.09998,17.9,33,25
10571,959.82,7.19,-5.78,-5.66,0.83,0.75,25,33.076023,-111.27805,786,17.93,33,25
10574,959.7,7.25,-5.73,-5.65,0.83,0.75,25,33.076023,-111.27805,786,17.93,33,25
10576,959.76,7.23,-5.76,-5.66,0.83,0.75,25,33.076023,-111.27805,786,17.81,33,25
10579,959.68,7.24,-5.75,-5.67,0.83,0.75,25,33.076023,-111.27805,786,17.7,33,25
10581,959.67,7.17,-5.8,-5.68,0.83,0.75,25,33.076023,-111.27805,785.90002,17.74,33,25
10584,959.69,7.19,-5.8,-5.67,0.83,0.75,25,33.076023,-111.27805,785.90002,17.74,33,25
10586,959.75,7.2,-5.79,-5.64,0.83,0.75,26, N/A, N/A, N/A,17.76,33,25
10589,959.7,7.21,-5.8,-5.65,0.83,0.75,26,33.076023,-111.27805,785.79999,17.55,33,25
10591,959.69,7.22,-5.76,-5.63,0.32,0.74,25,33.076023,-111.27805,785.79999,17.55,-18,24
10594,959.68,7.18,-5.78,-5.66,0.83,0.75,25,33.076023,-111.27805,785.70001,17.61,33,25
10596,959.71,7.16,-5.81,-5.63,0.83,0.75,26,33.076023,-111.27805,785.70001,17.55,33,25
10599,959.74,7.2,-5.8,-5.64,0.83,0.75,26,33.076023,-111.27805,785.70001,17.86,33,25
10601,959.7,7.17,-5.77,-5.66,0.83,0.76,26,33.076023,-111.27805,785.59998,17.47,33,26
10603,959.63,7.15,-5.84,-5.64,0.83,0.76,26,33.076023,-111.27805,785.59998,17.63,33,26
10606,959.63,7.2,-5.78,-5.64,0.83,0.76,26,33.076023,-111.27805,785.59998,17.18,33,26
10608,959.73,7.15,-5.78,-5.66,0.83,0.75,26,33.076027,-111.27805,785.5,17.21,33,25
10611,959.75,7.18,-5.79,-5.68,0.83,0.76,26,33.076027,-111.27805,785.5,17.3,33,26
10613,959.72,7.19,-5.78,-5.66,0.83,0.76,26,33.076027,-111.27805,785.5,17.4,33,26
10615,959.61,7.16,-5.81,-5.66,0.83,0.76,26,33.076027,-111.27805,785.40002,17.57,33,26
10618,959.71,7.23,-5.76,-5.67,0.83,0.76,26,33.076027,-111.27805,785.40002,17.43,33,26
10620,959.67,7.21,-5.78,-5.66,0.83,0.76,26,33.076027,-111.27805,785.40002,17.49,33,26
10623,959.74,7.27,-5.76,-5.66,0.42,0.75,25,33.076027,-111.27805,785.40002,17.61,-8,25
10625,959.61,7.19,-5.77,-5.68,0.83,0.76,26,33.076027,-111.27805,785.29999,17.3,33,26
10627,959.74,7.16,-5.75,-5.66,0.83,0.76,26,33.076027,-111.27805,785.29999,17.27,33,26
10630,959.81,7.24,-5.72,-5.69,0.83,0.76,26,33.076027,-111.27805,785.29999,17.43,33,26
10632,959.67,7.15,-5.78,-5.69,0.83,0.76,26,33.076027,-111.27805,785.29999,17.47,33,26
10635,959.7,7,-6.14,-5.75,0.83,0.76,26,33.076027,-111.27805,785.20001,17.25,33,26
10637,959.77,7.18,-5.79,-5.75,0.83,0.76,26,33.076027,-111.27805,785.20001,17.65,33,26
10639,959.61,7.25,-5.69,-5.66,0.83,0.75,26,33.076027,-111.27805,785.20001,17.57,33,25
10642,959.72,7.14,-5.87,-5.67,0.83,0.75,25,33.076027,-111.27805,785.20001,17.77,33,25
10644,959.71,7.2,-5.75,-5.68,0.83,0.75,25,33.076027,-111.27805,785.20001,17.55,33,25
10647,959.72,7.24,-5.73,-5.69,0.83,0.75,25,33.076027,-111.27805,785.09998,17.63,33,25
10649,959.7,7.22,-5.72,-5.69,0.83,0.75,25,33.076027,-111.27805,785,17.68,33,25
10651,959.81,7.2,-5.72,-5.7,0.36,0.74,25,33.076027,-111.27805,785,17.76,-14,24
10654,959.7,7.18,-5.76,-5.67,0.83,0.75,26,33.076027,-111.27805,784.79999,17.85,33,25
10656,959.8,7.26,-5.75,-5.68,0.83,0.75,25,33.076027,-111.27805,784.70001,17.74,33,25
10659,959.69,7.19,-5.81,-5.67,0.83,0.75,25,33.076027,-111.27805,784.70001,17.7,33,25
10661,959.64,7.2,-5.77,-5.67,0.83,0.75,26,33.076027,-111.27805,784.70001,18.1,33,25
10664,959.84,7.12,-5.88,-5.67,0.83,0.75,26,33.076027,-111.27805,784.59998,17.77,33,25
10666,959.75,7.17,-5.68,-5.7,0.83,0.75,26,33.076027,-111.27805,784.59998,17.54,33,25
10669,959.66,7.18,-5.85,-5.7,0.83,0.75,26,33.076027,-111.27805,784.5,17.72,33,25
10671,959.7,7.18,-5.71,-5.66,0.83,0.75,25,33.076027,-111.27805,784.5,17.85,33,25
10673,959.63,7.13,-5.88,-5.67,0.83,0.75,26,33.076027,-111.27805,784.40002,17.81,33,25
10676,959.7,7.11,-5.78,-5.68,0.83,0.75,26,33.076027,-111.27805,784.40002,17.99,33,25
10678,959.65,7.23,-5.74,-5.72,0.83,0.75,25,33.076027,-111.27805,784.29999,18.06,33,25
10681,959.57,7.32,-5.68,-5.67,0.83,0.75,25,33.076027,-111.27805,784.20001,18.23,33,25
10683,959.71,7.14,-5.82,-5.69,0.28,0.74,25,33.076027,-111.27805,784.20001,18.19,-22,24
10685,959.56,7.21,-5.81,-5.66,0.83,0.75,25,33.076027,-111.27805,784.20001,18.15,33,25
10688,959.66,7.16,-5.82,-5.66,0.83,0.75,25,33.076027,-111.27806,784,18.28,33,25
10690,959.67,7.14,-5.98,-5.63,0.83,0.75,25,33.076031,-111.27806,783.90002,18.23,33,25
10693,959.64,7.2,-5.83,-5.64,0.83,0.75,25,33.076031,-111.27806,783.70001,17.9,33,25
10695,959.56,7.17,-5.83,-5.66,0.83,0.75,25,33.076031,-111.27806,783.59998,18.13,33,25
10698,959.63,7.15,-5.8,-5.65,0.83,0.75,26,33.076031,-111.27806,783.5,18.08,33,25
10700,959.56,7.22,-5.76,-5.61,0.83,0.75,25,33.076031,-111.27806,783.5,18.24,33,25
10702,959.67,7.21,-5.76,-5.65,0.83,0.75,25,33.076031,-111.27806,783.5,18.32,33,25
10705,959.61,7.24,-5.66,-5.63,0.83,0.75,25,33.076031,-111.27806,783.29999,18.28,33,25
10707,959.54,6.87,-6.13,-5.58,0.83,0.75,26,33.076031,-111.27806,783.20001,18.19,33,25
10710,959.66,7.18,-5.79,-5.68,0.83,0.75,25,33.076031,-111.27806,783.20001,17.95,33,25
10712,959.6,7.19,-5.82,-5.64,0.37,0.74,25,33.076031,-111.27806,783.09998,18.37,-13,24
10714,959.6,7.25,-5.8,-5.65,0.83,0.75,25,33.076031,-111.27806,783.09998,18.26,33,25
10717,959.59,7.21,-5.79,-5.66,0.84,0.75,26,33.076031,-111.27806,782.90002,18.3,34,25
10719,959.54,7.24,-5.79,-5.63,0.83,0.75,26,33.076031,-111.27806,782.90002,18.01,33,25
10722,959.63,7.13,-5.92,-5.63,0.84,0.75,26,33.076031,-111.27806,782.79999,18.02,34,25
10724,959.6,7.21,-5.77,-5.65,0.84,0.75,26,33.076031,-111.27806,782.70001,18.04,34,25
10727,959.64,7.2,-5.79,-5.66,0.84,0.75,26,33.076031,-111.27806,782.59998,17.95,34,25
10729,959.65,7.19,-5.81,-5.67,0.84,0.76,26,33.076031,-111.27806,782.5,17.9,34,26
10732,959.64,7.22,-5.77,-5.65,0.84,0.76,26,33.076031,-111.27806,782.5,17.74,34,26
10734,959.61,7.19,-5.83,-5.65,0.84,0.76,26,33.076031,-111.27806,782.5,17.77,34,26
10737,959.61,7.13,-5.83,-5.65,0.84,0.76,26,33.076031,-111.27806,782.40002,17.88,34,26
10739,959.72,7.14,-5.92,-5.66,0.84,0.76,26,33.076031,-111.27806,782.29999,17.7,34,26
10742,959.63,7.1,-5.92,-5.66,0.84,0.76,26,33.076031,-111.27806,782.29999,17.77,34,26
10744,959.67,7.16,-5.87,-5.68,0.84,0.76,26,33.076031,-111.27806,782.20001,18.01,34,26
10747,959.61,7.2,-5.79,-5.65,0.84,0.76,26,33.076031,-111.27806,782.20001,17.97,34,26
10749,959.64,7.22,-5.77,-5.66,0.84,0.76,26,33.076031,-111.27806,782.09998,17.91,34,26
10752,959.68,7.17,-5.77,-5.67,0.84,0.76,26,33.076031,-111.27806,782.09998,17.81,34,26
10754,959.6,7.18,-5.76,-5.65,0.84,0.76,26,33.076031,-111.27806,781.90002,17.68,34,26
10757,959.68,7.2,-5.79,-5.68,0.84,0.76,26,33.076031,-111.27806,781.90002,17.86,34,26
10759,959.65,7.2,-5.79,-5.63,0.84,0.76,26,33.076035,-111.27806,781.79999,17.81,34,26
10761,959.74,7.15,-5.84,-5.66,0.84,0.76,26,33.076035,-111.27806,781.70001,17.52,34,26
10764,959.69,7.17,-5.79,-5.66,0.84,0.76,26,33.076035,-111.27806,781.59998,17.72,34,26
10766,959.75,7.19,-5.81,-5.64,0.84,0.76,26,33.076035,-111.27807,781.5,17.79,34,26
10769,959.67,7.19,-5.8,-5.66,0.84,0.76,26,33.076035,-111.27807,781.40002,17.97,34,26
10771,959.75,7.19,-5.8,-5.66,0.84,0.76,26,33.076038,-111.27808,781.29999,17.81,34,26
10773,959.68,7.23,-5.77,-5.69,0.33,0.75,25,33.076038,-111.27808,781.29999,17.54,-17,25
10776,959.66,7.2,-5.79,-5.64,0.84,0.76,26,33.076038,-111.27808,781.29999,17.63,34,26
10778,959.6,7.23,-5.76,-5.71,0.84,0.76,26,33.076042,-111.27809,781.09998,17.52,34,26
10781,959.58,7.19,-5.86,-5.68,0.84,0.76,26,33.076042,-111.27809,781.09998,17.74,34,26
10783,959.52,7.17,-5.78,-5.66,0.84,0.76,26,33.076042,-111.2781,781,17.86,34,26
10785,959.7,7.2,-5.71,-5.69,0.84,0.76,26,33.076042,-111.2781,781,17.86,34,26
10788,959.73,7.19,-5.81,-5.67,0.84,0.76,26,33.07605,-111.2781,781,17.74,34,26
10790,959.48,7.16,-5.83,-5.67,0.84,0.76,26,33.07605,-111.2781,780.79999,17.93,34,26
10793,959.57,7.24,-5.76,-5.65,0.84,0.76,26,33.07605,-111.2781,780.79999,17.74,34,26
10795,959.54,7.24,-5.82,-5.66,0.84,0.76,26,33.07605,-111.27811,780.70001,17.7,34,26
10797,959.5,7.2,-5.93,-5.66,0.84,0.76,26,33.07605,-111.27811,780.70001,17.54,34,26
10800,959.53,7.21,-5.73,-5.76,0.84,0.76,26,33.076054,-111.27811,780.70001,17.63,34,26
10802,959.64,7.04,-5.99,-5.64,0.27,0.74,25,33.076054,-111.27811,780.59998,17.74,-23,24
10805,959.68,7.07,-5.98,-5.66,0.84,0.76,26,33.076054,-111.27811,780.5,17.93,34,26
10807,959.58,7.13,-5.91,-5.66,0.84,0.76,26,33.076057,-111.27811,780.40002,17.86,34,26
10810,959.55,7.15,-5.85,-5.67,0.84,0.76,26,33.076057,-111.27812,780.40002,17.77,34,26
10812,959.58,7.16,-5.81,-5.66,0.84,0.76,26,33.076057,-111.27812,780.29999,17.86,34,26
10815,959.6,7.17,-5.78,-5.69,0.84,0.76,26,33.076057,-111.27812,780.29999,17.91,34,26
10817,959.56,7.15,-5.78,-5.67,0.84,0.76,26,33.076061,-111.27813,780.29999,17.77,34,26
10820,959.61,7.18,-5.81,-5.62,0.84,0.76,26,33.076061,-111.27813,780.09998,17.77,34,26
10822,959.59,7.16,-5.83,-5.66,0.84,0.76,26,33.076065,-111.27814,780.09998,17.77,34,26
10825,959.63,7.18,-5.81,-5.66,0.84,0.76,26,33.076065,-111.27814,780,17.77,34,26
10827,959.54,7.1,-5.88,-5.63,0.84,0.76,26,33.076069,-111.27814,780,17.65,34,26
10830,959.51,7.18,-5.79,-5.65,0.84,0.76,26,33.076069,-111.27814,779.90002,17.61,34,26
10832,959.66,7.22,-5.8,-5.67,0.84,0.76,26,33.076069,-111.27814,779.90002,17.61,34,26
10835,959.68,7.16,-5.83,-5.65,0.31,0.75,26,33.076073,-111.27814,779.79999,17.63,-19,25
10837,959.69,7.16,-5.82,-5.63,0.84,0.76,26,33.076073,-111.27815,779.79999,17.72,34,26
10840,959.58,7.18,-5.79,-5.62,0.84,0.76,26,33.076077,-111.27815,779.70001,17.81,34,26
10842,959.63,7.22,-5.79,-5.64,0.84,0.76,26,33.076077,-111.27816,779.70001,17.68,34,26
10844,959.6,7.2,-5.79,-5.67,0.84,0.76,26,33.076077,-111.27816,779.59998,17.66,34,26
10847,959.56,7.18,-5.79,-5.68,0.84,0.76,26,33.076077,-111.27816,779.59998,17.7,34,26
10849,959.64,7.2,-5.77,-5.64,0.84,0.76,26,33.076077,-111.27817,779.5,17.63,34,26
10852,959.59,7.04,-5.91,-5.7,0.84,0.76,26,33.07608,-111.27817,779.5,17.77,34,26
10854,959.67,7.06,-5.9,-5.64,0.84,0.76,26,33.07608,-111.27817,779.5,17.88,34,26
10857,959.63,7.2,-5.77,-5.67,0.84,0.76,26,33.07608,-111.27818,779.40002,17.86,34,26
10859,959.64,7.23,-5.69,-5.65,0.84,0.76,26,33.076084,-111.27818,779.29999,17.85,34,26
10861,959.73,7.21,-5.89,-5.65,0.84,0.76,26,33.076084,-111.27818,779.29999,17.97,34,26
10864,959.67,7.13,-5.99,-5.65,0.33,0.75,25,33.076084,-111.27818,779.20001,17.83,-17,25
10866,959.64,7.1,-5.81,-5.82,0.84,0.76,26,33.076084,-111.27818,779.20001,17.77,34,26
10869,959.58,7.04,-5.81,-5.63,0.84,0.76,26,33.076088,-111.27818,779.09998,17.7,34,26
10871,959.59,7.21,-5.79,-5.68,0.84,0.76,26,33.076088,-111.27818,779.09998,18.02,34,26
10873,959.55,7.3,-5.56,-5.7,0.84,0.76,26,33.076088,-111.27818,779,18.08,34,26
10876,959.68,7.27,-5.72,-5.68,0.84,0.75,26,33.076088,-111.27818,779,18.1,34,25
10878,959.61,7.22,-5.77,-5.7,0.84,0.75,26,33.076088,-111.27818,779,18.06,34,25
10881,959.59,7.09,-5.94,-5.62,0.84,0.75,26,33.076088,-111.27818,778.90002,18.15,34,25
10883,959.62,7.25,-5.56,-5.72,0.84,0.75,26,33.076092,-111.27819,778.90002,18.08,34,25
10885,959.71,7.19,-5.77,-5.68,0.84,0.75,25,33.076092,-111.27819,778.79999,17.88,34,25
10888,959.53,7.16,-5.76,-5.69,0.84,0.75,25,33.076092,-111.27819,778.79999,18.21,34,25
10890,959.56,7.09,-6.03,-5.63,0.84,0.75,25,33.076092,-111.27819,778.70001,18.19,34,25
10893,959.7,7.28,-5.77,-5.68,0.84,0.75,25,33.076092,-111.27819,778.70001,18.37,34,25
10895,959.62,7.2,-5.71,-5.7,0.5,0.74,25,33.076092,-111.2782,778.70001,18.37,0,24
10898,959.58,7.12,-5.85,-5.61,0.84,0.75,25,33.076092,-111.2782,778.59998,18.35,34,25
10900,959.61,7.14,-5.66,-5.68,0.84,0.75,25,33.076092,-111.2782,778.59998,18.19,34,25
10902,959.63,7.18,-5.73,-5.73,0.84,0.75,25,33.076092,-111.27821,778.5,18.39,34,25
10905,959.6,7.26,-5.76,-5.73,0.84,0.75,25,33.076096,-111.27821,778.5,18.46,34,25
10907,959.65,7.29,-5.73,-5.7,0.84,0.75,25,33.076096,-111.27821,778.40002,18.54,34,25
10910,959.62,7.27,-5.58,-5.73,0.84,0.75,25,33.076096,-111.27821,778.40002,18.61,34,25
10912,959.57,7.3,-5.66,-5.67,0.84,0.75,25,33.076096,-111.27821,778.29999,18.57,34,25
10915,959.55,7.17,-5.79,-5.72,0.84,0.75,25,33.076096,-111.27821,778.29999,18.24,34,25
10917,959.56,7.17,-5.78,-5.68,0.84,0.75,25,33.076096,-111.27821,778.29999,18.24,34,25
10920,959.61,7.22,-5.72,-5.7,0.84,0.75,25,33.076099,-111.27821,778.20001,18.23,34,25
10922,959.61,7.23,-5.74,-5.66,0.31,0.73,25,33.076099,-111.27821,778.20001,18.26,-19,23
10925,959.54,7.2,-5.8,-5.68,0.84,0.75,25,33.076099,-111.27821,778.20001,18.3,34,25
10927,959.55,7.18,-5.79,-5.67,0.84,0.75,25,33.076099,-111.27821,778.09998,18.39,34,25
10930,959.53,7.18,-5.77,-5.68,0.84,0.75,25,33.076099,-111.27822,778.09998,18.39,34,25
10932,959.57,7.16,-5.85,-5.69,0.84,0.75,25,33.076099,-111.27822,778,18.33,34,25
10935,959.58,7.2,-5.76,-5.65,0.84,0.75,25,33.076099,-111.27822,778,18.28,34,25
10937,959.57,7.18,-5.81,-5.66,0.84,0.75,25,33.076099,-111.27822,778,18.46,34,25
10939,959.57,7.21,-5.78,-5.67,0.84,0.75,25,33.076103,-111.27822,777.90002,18.26,34,25
10942,959.54,7.13,-5.78,-5.68,0.84,0.75,25,33.076103,-111.27822,777.90002,18.24,34,25
10944,959.6,7.18,-5.76,-5.68,0.84,0.75,25,33.076103,-111.27822,777.90002,18.35,34,25
10947,959.55,7.17,-5.79,-5.71,0.84,0.75,25,33.076103,-111.27822,777.79999,18.3,34,25
10949,959.67,7.19,-5.89,-5.68,0.84,0.75,25,33.076103,-111.27822,777.79999,17.93,34,25
10951,959.54,7.13,-5.79,-5.7,0.84,0.75,26,33.076103,-111.27822,777.79999,17.91,34,25
10954,959.55,7.16,-5.8,-5.7,0.32,0.74,25,33.076103,-111.27822,777.70001,18.04,-18,24
10956,959.51,7.22,-5.77,-5.65,0.84,0.75,25,33.076103,-111.27822,777.70001,18.24,34,25
10959,959.56,7.14,-5.84,-5.68,0.84,0.75,26,33.076103,-111.27822,777.59998,18.13,34,25
10961,959.51,7.19,-5.78,-5.66,0.84,0.75,26,33.076103,-111.27822,777.59998,18.08,34,25
10963,959.57,7.14,-5.88,-5.66,0.84,0.75,26,33.076103,-111.27822,777.5,18.02,34,25
10966,959.74,7.15,-5.82,-5.66,0.84,0.76,26,33.076103,-111.27822,777.5,17.99,34,26
10968,959.69,7.19,-5.78,-5.66,0.84,0.76,26,33.076103,-111.27822,777.40002,18.13,34,26
10971,959.55,7.24,-5.77,-5.67,0.84,0.76,26,33.076103,-111.27822,777.40002,18.04,34,26
10973,959.5,7.23,-5.77,-5.65,0.84,0.75,26,33.076103,-111.27823,777.40002,17.93,34,25
10976,959.58,7.17,-5.8,-5.62,0.85,0.75,25,33.076103,-111.27823,777.40002,17.97,35,25
10978,959.62,7.27,-5.73,-5.67,0.84,0.75,26,33.076103,-111.27823,777.29999,18.44,34,25
10980,959.53,7.2,-5.81,-5.63,0.84,0.75,26,33.076103,-111.27823,777.29999,18.02,34,25
10983,959.51,7.21,-5.83,-5.64,0.84,0.76,26,33.076103,-111.27823,777.29999,18.08,34,26
10985,959.61,7.21,-5.78,-5.63,0.31,0.75,25,33.076103,-111.27823,777.20001,17.74,-19,25
10988,959.5,7.21,-5.77,-5.62,0.85,0.76,26,33.076103,-111.27823,777.20001,17.91,35,26
10990,959.46,7.2,-5.78,-5.66,0.85,0.76,26,33.076103,-111.27823,777.09998,17.74,35,26
10993,959.69,7.2,-5.75,-5.63,0.85,0.76,26,33.076103,-111.27823,777.09998,17.54,35,26
10995,959.62,7.14,-5.83,-5.61,0.85,0.76,26,33.076103,-111.27823,777.09998,17.55,35,26
10998,959.67,7.05,-5.89,-5.61,0.85,0.76,26,33.076103,-111.27823,777.09998,17.47,35,26
11000,959.67,6.68,-6.2,-5.54,0.85,0.76,26,33.076103,-111.27823,777.09998,17.38,35,26
11003,959.58,7.48,-5.43,-5.79,0.85,0.76,26,33.076103,-111.27823,777.09998,17.43,35,26
11005,959.58,6.9,-6.02,-5.71,0.85,0.76,26,33.076103,-111.27823,777,17.41,35,26
11008,959.43,7.31,-5.66,-5.8,0.85,0.76,26,33.076103,-111.27823,777,17.5,35,26
11010,959.44,7.25,-5.61,-5.73,0.85,0.76,26,33.076103,-111.27823,777,17.54,35,26
11013,959.59,7.09,-6.02,-5.63,0.85,0.76,26,33.076103,-111.27823,777,17.88,35,26
11015,959.68,7.32,-5.8,-5.67,0.42,0.75,25,33.076103,-111.27823,777,17.68,-8,25
11018,959.59,7.17,-5.8,-5.66,0.85,0.76,26,33.076103,-111.27823,777,17.81,35,26
11020,959.61,7.15,-5.89,-5.72,0.85,0.76,26,33.076103,-111.27823,777,17.81,35,26
11023,959.58,6.79,-5.89,-5.58,0.85,0.76,26,33.076103,-111.27823,777,17.91,35,26
11025,959.5,7.47,-5.48,-5.77,0.85,0.75,26,33.076103,-111.27823,777,17.95,35,25
11028,959.63,7.06,-6.12,-5.67,0.85,0.75,25,33.076103,-111.27823,777,18.06,35,25
11030,959.59,7.14,-5.9,-5.66,0.85,0.75,26,33.076103,-111.27823,777,18.68,35,25
11033,959.59,7.21,-5.73,-5.72,0.85,0.75,25,33.076103,-111.27823,776.90002,17.95,35,25
11035,959.52,7.29,-5.63,-5.74,0.85,0.75,26,33.076103,-111.27823,776.90002,17.93,35,25
11038,959.54,7.18,-5.81,-5.7,0.85,0.75,26,33.076103,-111.27823,776.90002,18.06,35,25
11040,959.69,7.21,-5.83,-5.68,0.85,0.75,26,33.076103,-111.27823,776.90002,18.01,35,25
11042,959.55,7.28,-5.61,-5.7,0.85,0.75,26,33.076103,-111.27823,776.90002,18.04,35,25
11045,959.68,7.25,-5.75,-5.65,0.33,0.74,25,33.076103,-111.27823,776.90002,18.04,-17,24
11047,959.69,7.25,-5.68,-5.67,0.85,0.75,25,33.076103,-111.27823,776.79999,18.02,35,25
11050,959.68,7.13,-5.98,-5.65,0.85,0.75,25,33.076103,-111.27823,776.79999,18.21,35,25
11052,959.48,7.05,-5.96,-5.7,0.85,0.75,26,33.076103,-111.27823,776.79999,18.21,35,25
11054,959.45,7.23,-5.75,-5.61,0.85,0.75,25,33.076103,-111.27823,776.79999,18.13,35,25
11057,959.62,6.96,-6.22,-5.66,0.85,0.75,25,33.076103,-111.27823,776.70001,18.33,35,25
11059,959.61,7.08,-5.93,-5.57,0.85,0.75,25,33.076103,-111.27823,776.70001,18.41,35,25
11062,959.59,7.15,-5.87,-5.67,0.85,0.75,25,33.076103,-111.27823,776.59998,18.43,35,25
11064,959.62,7.2,-5.79,-5.73,0.85,0.75,25,33.076103,-111.27823,776.59998,18.35,35,25
11067,959.62,7.21,-5.66,-5.71,0.85,0.75,25,33.076103,-111.27823,776.5,18.48,35,25
11069,959.53,7.2,-5.79,-5.71,0.85,0.75,25,33.076103,-111.27824,776.40002,18.5,35,25
11072,959.57,7.24,-5.77,-5.69,0.85,0.75,25,33.076103,-111.27824,776.29999,18.48,35,25
11074,959.64,7.19,-5.8,-5.68,0.85,0.75,25,33.076103,-111.27824,776.29999,18.46,35,25
